timestamp,ND01_PWR,ND01_CPU_TEMP,ND02_PWR,ND02_CPU_TEMP,ND03_PWR,ND03_CPU_TEMP,ND04_PWR,ND04_CPU_TEMP,SYS_POWER
2026-05-22 01:48:06,1020,79,1020,79,1020,78,1008,79,5125
2026-05-22 01:48:12,1020,78,1020,79,1020,78,1020,78,4900
2026-05-22 01:48:19,1020,76,1020,76,1020,78,1020,76,5000
2026-05-22 01:48:25,1020,79,1020,79,1020,80,1020,79,5000
2026-05-22 01:48:32,1004,77,1008,78,1020,80,1020,77,4925
2026-05-22 01:48:38,1020,79,1020,75,1020,77,1020,78,4825
2026-05-22 01:48:44,1020,79,1016,78,1020,80,1020,78,5000
2026-05-22 01:48:51,1020,76,1020,78,1020,78,1020,76,5050
2026-05-22 01:48:57,1020,76,976,78,1020,80,1020,79,4925
2026-05-22 01:49:04,1008,79,1020,78,1020,80,1020,78,5000
2026-05-22 01:49:11,1020,77,1020,75,1020,78,1020,78,4825
2026-05-22 01:49:18,1020,78,1020,77,1020,80,1020,78,4950
2026-05-22 01:49:24,1020,78,1020,76,940,78,996,78,4850
2026-05-22 01:49:32,1020,79,1020,78,1020,79,1020,78,5000
2026-05-22 01:49:38,1020,79,1020,78,1020,79,1020,78,4900
2026-05-22 01:49:45,1020,77,1020,78,1020,77,1020,78,4800
2026-05-22 01:49:52,1020,78,1020,78,1020,77,976,80,4800
2026-05-22 01:49:58,1016,78,1020,78,1020,77,1012,78,5000
2026-05-22 01:50:05,1020,77,1020,79,1020,81,964,78,5100
2026-05-22 01:50:12,1012,79,1020,79,1020,79,1020,79,4900
2026-05-22 01:50:19,992,76,1008,77,1020,79,1020,76,4750
2026-05-22 01:50:25,1020,80,1020,78,1020,79,1020,78,5125
2026-05-22 01:50:31,1020,77,1020,77,1020,77,1020,76,4975
2026-05-22 01:50:37,1020,79,1020,78,1020,77,980,76,5050
2026-05-22 01:50:45,1020,77,1020,78,1020,80,1020,79,4900
2026-05-22 01:50:51,no,77,1020,76,1020,77,1020,78,4925
2026-05-22 01:50:57,1020,78,1020,76,1020,77,1020,78,5025
2026-05-22 01:51:04,992,78,1004,79,1020,78,1020,78,4850
2026-05-22 01:51:10,1020,78,1020,78,1020,81,1020,78,4925
2026-05-22 01:51:16,1020,78,1020,78,1020,81,1020,78,4900
2026-05-22 01:51:24,1020,76,1020,76,1020,79,1020,76,5000
2026-05-22 01:51:30,1020,79,1020,76,1020,78,1012,79,5075
2026-05-22 01:51:38,1012,76,1020,77,1020,78,1020,76,4975
2026-05-22 01:51:45,1020,79,956,77,984,78,1020,76,4950
2026-05-22 01:51:51,1020,76,1020,77,1020,79,1016,76,4975
2026-05-22 01:51:58,1020,78,1020,79,1012,79,1016,78,5050
2026-05-22 01:52:04,1020,76,1020,78,1020,79,1020,76,5000
2026-05-22 01:52:11,888,80,1020,78,1020,79,1020,80,5000
2026-05-22 01:52:18,1020,77,992,76,1020,79,1000,76,4825
2026-05-22 01:52:24,1004,79,1020,78,1020,80,1020,78,4675
2026-05-22 01:52:31,1020,76,1020,76,1020,78,952,76,5000
2026-05-22 01:52:37,944,76,988,79,996,79,1016,78,4800
2026-05-22 01:52:43,1004,78,1020,79,1020,79,1020,78,4950
2026-05-22 01:52:50,1020,77,1020,78,1020,79,1020,78,4925
2026-05-22 01:52:56,1020,78,1020,78,1020,79,1020,78,4875
2026-05-22 01:53:03,972,78,1020,76,1020,79,1020,78,5075
2026-05-22 01:53:10,1020,78,1020,76,992,77,1004,77,4875
2026-05-22 01:53:16,1020,79,1020,78,1020,80,1020,77,4900
2026-05-22 01:53:23,1020,77,1020,78,1020,80,1008,76,4925
2026-05-22 01:53:29,1016,78,1020,78,1020,79,1000,78,4850
2026-05-22 01:53:36,1008,76,1020,76,952,79,988,76,4875
2026-05-22 01:53:43,956,78,1020,76,1020,79,1012,78,5000
2026-05-22 01:53:49,980,78,920,76,1004,78,924,78,4775
2026-05-22 01:53:55,1020,78,976,78,1020,80,988,78,4800
2026-05-22 01:54:03,1020,78,1020,78,1020,78,1020,77,4975
2026-05-22 01:54:11,1020,78,1012,76,1020,78,1012,76,4925
2026-05-22 01:54:19,1020,77,1020,78,964,79,1020,77,5025
2026-05-22 01:54:27,1008,78,1016,78,1020,79,1020,78,4800
2026-05-22 01:54:33,1020,76,1020,77,1000,79,1020,77,4875
2026-05-22 01:54:40,984,78,1016,78,1020,78,1008,78,5000
2026-05-22 01:54:46,1000,78,1008,78,1020,78,968,77,4850
2026-05-22 01:54:53,1020,78,1020,76,1020,78,1020,77,5075
2026-05-22 01:55:00,1020,76,1020,78,1020,79,1020,76,5050
2026-05-22 01:55:06,868,78,844,78,1020,77,1020,77,4950
2026-05-22 01:55:12,1016,78,1012,77,1020,78,1016,77,4850
2026-05-22 01:55:18,1020,78,988,77,1020,79,1020,77,5000
2026-05-22 01:55:25,1020,77,1020,77,1020,79,1020,77,5000
2026-05-22 01:55:31,1020,77,1020,77,1020,80,1020,77,4925
2026-05-22 01:55:37,no,78,1020,77,1020,78,1020,77,4900
2026-05-22 01:55:43,1000,77,1020,76,1020,78,1020,77,4875
2026-05-22 01:55:50,1020,77,1020,78,984,79,996,76,4900
2026-05-22 01:55:56,1020,79,1020,78,1020,79,no,77,4900
2026-05-22 01:56:02,1020,79,1020,78,1020,79,1020,77,5000
2026-05-22 01:56:10,996,78,1020,77,1020,77,1020,78,4925
2026-05-22 01:56:17,1020,78,1020,77,1020,77,1020,78,4875
2026-05-22 01:56:23,1020,78,1020,77,1020,78,1012,77,4875
2026-05-22 01:56:30,1020,77,1012,77,1020,80,1020,77,4950
2026-05-22 01:56:36,960,77,1020,77,1020,79,1020,77,4675
2026-05-22 01:56:43,no,77,1020,76,1020,78,1020,77,4925
2026-05-22 01:56:51,1020,77,1004,76,964,78,1020,76,4800
2026-05-22 01:56:57,996,78,996,77,1016,79,1016,78,4900
2026-05-22 01:57:04,1020,78,1020,77,1020,79,992,77,5000
2026-05-22 01:57:10,1020,77,948,77,no,78,1004,77,5100
2026-05-22 01:57:17,992,78,1020,77,1020,78,1020,78,5025
2026-05-22 01:57:24,888,78,876,77,1020,78,1020,78,4825
2026-05-22 01:57:30,1016,77,1020,78,1020,79,996,77,4825
2026-05-22 01:57:36,1020,77,1020,78,1020,79,1020,77,5000
2026-05-22 01:57:44,1020,79,1000,77,1020,79,1020,79,5050
2026-05-22 01:57:50,1020,78,1020,77,1020,79,1020,78,5000
2026-05-22 01:57:56,1020,78,1020,77,1020,79,1020,78,4925
2026-05-22 01:58:03,1020,78,1020,78,960,79,1020,78,5000
2026-05-22 01:58:09,988,78,no,79,1008,79,1008,78,4975
2026-05-22 01:58:15,1020,78,no,78,1008,79,1020,78,4850
2026-05-22 01:58:22,1020,78,1020,78,908,80,1020,78,4875
2026-05-22 01:58:28,1020,78,1004,77,1020,80,1020,79,4950
2026-05-22 01:58:35,1020,78,1020,77,1020,80,1020,79,5100
2026-05-22 01:58:41,980,79,1020,78,1020,79,1012,78,4975
2026-05-22 01:58:47,1020,79,1020,78,1020,79,1020,78,5075
2026-05-22 01:58:55,1020,78,1020,78,992,79,1020,78,5075
2026-05-22 01:59:01,984,78,1020,78,1020,79,1020,78,4775
2026-05-22 01:59:08,1020,78,1004,78,1020,80,1020,78,4800
2026-05-22 01:59:15,960,78,1020,78,1008,80,1020,79,4925
2026-05-22 01:59:23,1020,78,1020,78,960,81,1020,79,2150
2026-05-22 01:59:30,380,79,380,78,388,79,384,78,2250
2026-05-22 01:59:38,384,76,380,72,384,76,360,75,2175
2026-05-22 01:59:44,448,73,436,72,432,76,440,72,2225
2026-05-22 01:59:50,132,73,124,69,144,73,116,70,900
2026-05-22 01:59:58,108,63,116,65,124,70,136,64,675
2026-05-22 02:00:03,112,63,108,65,260,63,132,64,650
2026-05-22 02:00:10,104,55,112,59,124,59,no,56,550
2026-05-22 02:00:16,100,55,112,54,92,56,200,56,550
2026-05-22 02:00:23,88,51,124,52,116,54,116,54,550
2026-05-22 02:00:30,120,51,92,52,116,53,284,52,625
2026-05-22 02:00:36,104,50,100,50,240,53,104,52,650
2026-05-22 02:00:42,132,49,112,49,116,51,128,51,575
2026-05-22 02:00:48,108,48,104,49,100,50,116,50,575
2026-05-22 02:00:54,124,48,108,48,104,50,124,50,650
2026-05-22 02:01:01,104,47,108,47,120,49,148,49,550
2026-05-22 02:01:07,112,47,84,46,156,48,112,48,550
2026-05-22 02:01:13,108,46,116,46,100,47,92,47,575
2026-05-22 02:01:20,128,46,112,46,100,46,104,47,550
2026-05-22 02:01:26,100,45,108,45,108,45,112,46,575
2026-05-22 02:01:32,84,45,112,45,116,45,100,46,575
2026-05-22 02:01:40,148,44,92,44,124,45,124,44,625
2026-05-22 02:01:46,104,43,108,44,112,44,96,44,625
2026-05-22 02:01:53,132,43,96,43,80,44,100,44,525
2026-05-22 02:02:02,80,43,100,42,96,44,200,44,550
2026-05-22 02:02:08,104,43,128,42,124,43,284,44,550
2026-05-22 02:02:15,120,42,112,44,104,43,112,43,525
2026-05-22 02:02:21,92,43,236,44,112,42,100,44,525
2026-05-22 02:02:27,124,42,112,42,112,42,112,43,500
